"http://purl.oclc.org/NET/muo/ucum/unit/energy/British-thermal-unit";"http://purl.oclc.org/NET/muo/ucum/unit/energy/thermochemical-British-thermal-unit";"cite:UCUM"
"http://purl.oclc.org/NET/muo/ucum/unit/energy/thermochemical-calorie";"http://purl.oclc.org/NET/muo/ucum/unit/energy/calorie";"cite:UCUM"
