"http://www.wurvoc.org/vocabularies/om-1.8/magnitude_per_second-plane_angle_squared";"http://www.ontology-of-units-of-measure.org/resource/om-2/magnitudePerSecond-AngleSquared"
"http://www.wurvoc.org/vocabularies/om-1.8/metre_kilogram_per_second-time";"http://purl.oclc.org/NET/ssnx/qu/unit#kilogramMetrePerSecond"
"http://www.wurvoc.org/vocabularies/om-1.8/metre_per_second-time_squared";"http://purl.obolibrary.org/obo/UO_0000077"
"http://www.wurvoc.org/vocabularies/om-1.8/micrometre";"http://purl.oclc.org/NET/ssnx/qu/unit#micrometreMicron";"https://en.wikipedia.org/wiki/Micrometre"
"http://www.wurvoc.org/vocabularies/om-1.8/microsecond-plane_angle";"http://www.ontology-of-units-of-measure.org/resource/om-2/microsecond-Angle"
"http://www.wurvoc.org/vocabularies/om-1.8/mil-plane_angle";"http://qudt.org/vocab/unit#MilAngle"
"http://www.wurvoc.org/vocabularies/om-1.8/mile-statute";"http://purl.oclc.org/NET/ssnx/qu/unit#mileStatuteMile"
"http://www.wurvoc.org/vocabularies/om-1.8/mile-US_survey";"http://qudt.org/vocab/unit#MileUSStatute"
"http://www.wurvoc.org/vocabularies/om-1.8/millisecond-plane_angle";"http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-Angle"
"http://www.wurvoc.org/vocabularies/om-1.8/millisecond-plane_angle_per_year";"http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-AnglePerYear"
"http://www.wurvoc.org/vocabularies/om-1.8/minute-plane_angle";"http://qudt.org/vocab/unit#MinuteAngle"
"http://www.wurvoc.org/vocabularies/om-1.8/minute-time";"http://purl.oclc.org/NET/ssnx/qu/unit#minuteUnitOfTime"
"http://www.wurvoc.org/vocabularies/om-1.8/rad";"http://purl.oclc.org/NET/ssnx/qu/unit#radAbsorbedDose"
"http://www.wurvoc.org/vocabularies/om-1.8/radian_per_second-time_squared";"http://purl.obolibrary.org/obo/UO_0000078"
"http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_atmosphere-standard";"http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_atmosphere"
"http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_square_metre";"http://www.wurvoc.org/vocabularies/om-1.8/metre_to_the_power_-2"
"http://www.wurvoc.org/vocabularies/om-1.8/rem";"http://purl.obolibrary.org/obo/UO_0000140"
"http://www.wurvoc.org/vocabularies/om-1.8/rod";"http://purl.oclc.org/NET/ssnx/qu/unit#rodUnitOfDistance"
"http://www.wurvoc.org/vocabularies/om-1.8/röntgen";"http://purl.oclc.org/NET/muo/ucum/unit/ion-dose/Roentgen"
"http://www.wurvoc.org/vocabularies/om-1.8/second-plane_angle";"http://purl.oclc.org/NET/ssnx/qu/unit#secondUnitOfAngle"
"http://www.wurvoc.org/vocabularies/om-1.8/second-plane_angle";"http://qudt.org/vocab/unit#SecondAngle"
"http://www.wurvoc.org/vocabularies/om-1.8/second-plane_angle_squared";"http://www.ontology-of-units-of-measure.org/resource/om-2/second-AngleSquared"
"http://www.wurvoc.org/vocabularies/om-1.8/second-time";"http://purl.oclc.org/NET/ssnx/qu/unit#secondUnitOfTime"
"http://www.wurvoc.org/vocabularies/om-1.8/second-time_ampere";"http://purl.oclc.org/NET/ssnx/qu/unit#ampereSecond"
"http://www.wurvoc.org/vocabularies/om-1.8/second-time_to_the_power_-2";"http://sweet.jpl.nasa.gov/2.3/reprSciUnits.owl#perSecondSquared"
"http://www.wurvoc.org/vocabularies/om-1.8/ton-register";"http://qudt.org/vocab/unit#RegisterTon"
"http://www.wurvoc.org/vocabularies/om-1.8/ton_of_refridgeration";"http://qudt.org/vocab/unit#TonOfRefrigeration"
"http://www.wurvoc.org/vocabularies/om-1.8/tonne";"http://purl.oclc.org/NET/ssnx/qu/unit#tonneMetricTon"
"http://www.wurvoc.org/vocabularies/om-1.8/watt_per_metre_kelvin";"http://sweet.jpl.nasa.gov/2.3/reprSciUnits.owl#wattPerMeterPerKelvin"
"http://www.wurvoc.org/vocabularies/om-1.8/watt_per_second-plane_angle_squared";"http://www.ontology-of-units-of-measure.org/resource/om-2/wattPerSecond-AngleSquared"
